0,0,0,Shake,1.633587
0,0,0,Ctrl,1.379970
0,0,0,None,1.687944
0,0,2,Shake,1.941672
0,0,2,Ctrl,1.117630
0,0,2,None,2.431130
0,0,1,Shake,2.795651
0,0,1,Ctrl,1.253376
0,0,1,None,1.580384
0,0,3,Shake,1.449283
0,0,3,Ctrl,1.213025
0,0,3,None,2.041536
0,1,0,Shake,1.215075
0,1,0,Ctrl,1.248135
0,1,0,None,1.563218
0,1,2,Shake,1.876541
0,1,2,Ctrl,1.058052
0,1,2,None,1.182662
0,1,1,Shake,1.875610
0,1,1,Ctrl,1.034361
0,1,1,None,1.608977
0,1,3,Shake,2.620579
0,1,3,Ctrl,1.681437
0,1,3,None,1.576950
0,2,0,Shake,1.430409
0,2,0,Ctrl,1.353171
0,2,0,None,1.744739
0,2,2,Shake,1.352400
0,2,2,Ctrl,3.891035
0,2,2,None,2.223028
0,2,1,Shake,1.974222
0,2,1,Ctrl,1.258485
0,2,1,None,1.675938
0,2,3,Shake,1.973251
0,2,3,Ctrl,1.251638
0,2,3,None,1.155861
0,3,0,Shake,1.309747
0,3,0,Ctrl,1.129918
0,3,0,None,1.290327
0,3,2,Shake,1.475007
0,3,2,Ctrl,1.188919
0,3,2,None,1.646060
0,3,1,Shake,1.954170
0,3,1,Ctrl,1.329150
0,3,1,None,1.413054
0,3,3,Shake,1.842366
0,3,3,Ctrl,1.309952
0,3,3,None,1.520740
0,4,0,Shake,1.380002
0,4,0,Ctrl,2.209794
0,4,0,None,1.130455
0,4,2,Shake,2.751960
0,4,2,Ctrl,1.758359
0,4,2,None,1.358070
0,4,1,Shake,2.230956
0,4,1,Ctrl,1.094896
0,4,1,None,1.444650
0,4,3,Shake,2.155559
0,4,3,Ctrl,1.616011
0,4,3,None,2.192595
0,5,0,Shake,1.590027
0,5,0,Ctrl,1.324220
0,5,0,None,1.844241
0,5,2,Shake,1.890218
0,5,2,Ctrl,2.618511
0,5,2,None,1.731825
0,5,1,Shake,2.350007
0,5,1,Ctrl,1.145756
0,5,1,None,1.789378
0,5,3,Shake,2.271750
0,5,3,Ctrl,1.204717
0,5,3,None,2.617597
1,0,0,Shake,3.189978
1,0,0,Ctrl,1.647709
1,0,0,None,2.272732
1,0,2,Shake,2.178280
1,0,2,Ctrl,1.406595
1,0,2,None,1.094335
1,0,1,Shake,2.521450
1,0,1,Ctrl,1.158105
1,0,1,None,1.977018
1,0,3,Shake,2.710702
1,0,3,Ctrl,1.350320
1,0,3,None,1.802694
1,1,0,Shake,2.339207
1,1,0,Ctrl,1.065868
1,1,0,None,2.274069
1,1,2,Shake,2.486323
1,1,2,Ctrl,1.454882
1,1,2,None,2.047854
1,1,1,Shake,3.205465
1,1,1,Ctrl,1.874231
1,1,1,None,2.264767
1,1,3,Shake,4.730515
1,1,3,Ctrl,2.190134
1,1,3,None,2.668217
1,2,0,Shake,5.716570
1,2,0,Ctrl,1.815734
1,2,0,None,1.760410
1,2,2,Shake,3.127440
1,2,2,Ctrl,2.183480
1,2,2,None,2.432997
1,2,1,Shake,2.868076
1,2,1,Ctrl,1.205269
1,2,1,None,1.388516
1,2,3,Shake,3.541278
1,2,3,Ctrl,1.297916
1,2,3,None,2.127417
1,3,0,Shake,3.115820
1,3,0,Ctrl,1.625176
1,3,0,None,1.868684
1,3,2,Shake,2.511665
1,3,2,Ctrl,1.247012
1,3,2,None,1.823275
1,3,1,Shake,3.868026
1,3,1,Ctrl,1.237087
1,3,1,None,2.202039
1,3,3,Shake,2.679265
1,3,3,Ctrl,1.633814
1,3,3,None,1.989090
1,4,0,Shake,3.580382
1,4,0,Ctrl,1.069143
1,4,0,None,1.547881
1,4,2,Shake,4.016863
1,4,2,Ctrl,1.648825
1,4,2,None,1.773458
1,4,1,Shake,2.623549
1,4,1,Ctrl,1.307531
1,4,1,None,1.900239
1,4,3,Shake,4.392061
1,4,3,Ctrl,1.509066
1,4,3,None,1.858742
1,5,0,Shake,3.259417
1,5,0,Ctrl,1.418947
1,5,0,None,1.508260
1,5,2,Shake,5.483363
1,5,2,Ctrl,2.202468
1,5,2,None,1.798795
1,5,1,Shake,2.371840
1,5,1,Ctrl,2.405090
1,5,1,None,2.189153
1,5,3,Shake,3.881648
1,5,3,Ctrl,3.182704
1,5,3,None,2.372040
2,0,0,Shake,4.669747
2,0,0,Ctrl,2.386537
2,0,0,None,2.558064
2,0,2,Shake,2.235364
2,0,2,Ctrl,1.481451
2,0,2,None,1.876349
2,0,1,Shake,2.983493
2,0,1,Ctrl,3.368468
2,0,1,None,1.673117
2,0,3,Shake,3.484603
2,0,3,Ctrl,1.080917
2,0,3,None,1.350798
2,1,0,Shake,5.647990
2,1,0,Ctrl,1.858582
2,1,0,None,3.073280
2,1,2,Shake,3.138813
2,1,2,Ctrl,2.114931
2,1,2,None,1.637774
2,1,1,Shake,4.470393
2,1,1,Ctrl,4.719184
2,1,1,None,3.582926
2,1,3,Shake,4.073915
2,1,3,Ctrl,13.391353
2,1,3,None,2.920243
2,2,0,Shake,3.212970
2,2,0,Ctrl,2.270932
2,2,0,None,2.345005
2,2,2,Shake,4.301548
2,2,2,Ctrl,2.165207
2,2,2,None,2.241040
2,2,1,Shake,2.738953
2,2,1,Ctrl,2.998578
2,2,1,None,1.831878
2,2,3,Shake,2.661327
2,2,3,Ctrl,1.913475
2,2,3,None,2.259594
2,3,0,Shake,3.841919
2,3,0,Ctrl,1.159661
2,3,0,None,1.881804
2,3,2,Shake,2.105097
2,3,2,Ctrl,1.053886
2,3,2,None,1.333942
2,3,1,Shake,2.876027
2,3,1,Ctrl,3.590178
2,3,1,None,1.596748
2,3,3,Shake,3.438812
2,3,3,Ctrl,1.113619
2,3,3,None,1.546762
2,4,0,Shake,2.929678
2,4,0,Ctrl,2.097411
2,4,0,None,2.268887
2,4,2,Shake,2.788064
2,4,2,Ctrl,1.701992
2,4,2,None,2.005019
2,4,1,Shake,6.035727
2,4,1,Ctrl,1.293867
2,4,1,None,2.122185
2,4,3,Shake,3.836099
2,4,3,Ctrl,2.955271
2,4,3,None,3.111421
2,5,0,Shake,3.724694
2,5,0,Ctrl,1.851171
2,5,0,None,6.334771
2,5,2,Shake,3.235942
2,5,2,Ctrl,3.410909
2,5,2,None,2.226615
2,5,1,Shake,6.365928
2,5,1,Ctrl,2.030486
2,5,1,None,3.113400
2,5,3,Shake,2.933409
2,5,3,Ctrl,2.367593
2,5,3,None,3.763261
3,0,0,Shake,1.152642
3,0,0,Ctrl,1.026534
3,0,0,None,1.128951
3,0,2,Shake,1.131284
3,0,2,Ctrl,1.069932
3,0,2,None,1.035539
3,0,1,Shake,1.285379
3,0,1,Ctrl,1.012309
3,0,1,None,1.244934
3,0,3,Shake,1.636422
3,0,3,Ctrl,1.020203
3,0,3,None,1.127403
3,1,0,Shake,1.600607
3,1,0,Ctrl,1.394044
3,1,0,None,1.267693
3,1,2,Shake,1.335947
3,1,2,Ctrl,1.111100
3,1,2,None,1.545517
3,1,1,Shake,1.707097
3,1,1,Ctrl,1.219328
3,1,1,None,1.182543
3,1,3,Shake,1.463255
3,1,3,Ctrl,1.039864
3,1,3,None,1.233754
3,2,0,Shake,1.415302
3,2,0,Ctrl,1.014476
3,2,0,None,1.411230
3,2,2,Shake,2.408812
3,2,2,Ctrl,1.016945
3,2,2,None,1.420751
3,2,1,Shake,1.106606
3,2,1,Ctrl,1.034154
3,2,1,None,1.091261
3,2,3,Shake,1.482217
3,2,3,Ctrl,1.080329
3,2,3,None,1.297009
3,3,0,Shake,1.507119
3,3,0,Ctrl,1.087675
3,3,0,None,1.260729
3,3,2,Shake,1.419348
3,3,2,Ctrl,1.113469
3,3,2,None,1.193597
3,3,1,Shake,1.253973
3,3,1,Ctrl,1.234466
3,3,1,None,1.027264
3,3,3,Shake,1.291748
3,3,3,Ctrl,1.088752
3,3,3,None,1.353740
3,4,0,Shake,1.365196
3,4,0,Ctrl,1.101409
3,4,0,None,1.153914
3,4,2,Shake,1.900628
3,4,2,Ctrl,1.027938
3,4,2,None,2.363934
3,4,1,Shake,1.264941
3,4,1,Ctrl,1.007942
3,4,1,None,1.150875
3,4,3,Shake,1.689518
3,4,3,Ctrl,1.075887
3,4,3,None,1.344067
3,5,0,Shake,1.458733
3,5,0,Ctrl,1.354138
3,5,0,None,1.246920
3,5,2,Shake,1.774232
3,5,2,Ctrl,1.221023
3,5,2,None,1.348476
3,5,1,Shake,1.807275
3,5,1,Ctrl,1.073912
3,5,1,None,1.078545
3,5,3,Shake,1.587448
3,5,3,Ctrl,1.051838
3,5,3,None,1.529671
4,0,0,Shake,1.181521
4,0,0,Ctrl,1.028541
4,0,0,None,1.476255
4,0,2,Shake,1.715044
4,0,2,Ctrl,1.332376
4,0,2,None,1.039374
4,0,1,Shake,1.539957
4,0,1,Ctrl,1.010245
4,0,1,None,1.700640
4,0,3,Shake,1.754180
4,0,3,Ctrl,1.056381
4,0,3,None,1.190018
4,1,0,Shake,1.430850
4,1,0,Ctrl,1.119149
4,1,0,None,1.994782
4,1,2,Shake,2.057913
4,1,2,Ctrl,1.039868
4,1,2,None,1.630757
4,1,1,Shake,1.478920
4,1,1,Ctrl,1.471188
4,1,1,None,3.107760
4,1,3,Shake,1.601815
4,1,3,Ctrl,1.011677
4,1,3,None,1.436677
4,2,0,Shake,1.947532
4,2,0,Ctrl,1.479923
4,2,0,None,1.690468
4,2,2,Shake,1.400001
4,2,2,Ctrl,1.629959
4,2,2,None,3.387257
4,2,1,Shake,1.607830
4,2,1,Ctrl,1.079318
4,2,1,None,1.273482
4,2,3,Shake,1.443088
4,2,3,Ctrl,1.199513
4,2,3,None,1.106704
4,3,0,Shake,2.499198
4,3,0,Ctrl,1.082916
4,3,0,None,1.960073
4,3,2,Shake,1.266509
4,3,2,Ctrl,1.224758
4,3,2,None,1.565966
4,3,1,Shake,1.844612
4,3,1,Ctrl,3.211203
4,3,1,None,1.594653
4,3,3,Shake,1.677141
4,3,3,Ctrl,1.213703
4,3,3,None,1.665539
4,4,0,Shake,1.918175
4,4,0,Ctrl,1.021074
4,4,0,None,1.285334
4,4,2,Shake,2.974347
4,4,2,Ctrl,1.009120
4,4,2,None,2.164136
4,4,1,Shake,1.339625
4,4,1,Ctrl,1.016199
4,4,1,None,1.451801
4,4,3,Shake,2.646431
4,4,3,Ctrl,1.730914
4,4,3,None,2.592103
4,5,0,Shake,1.783679
4,5,0,Ctrl,1.011309
4,5,0,None,2.514200
4,5,2,Shake,2.023791
4,5,2,Ctrl,1.606226
4,5,2,None,2.691772
4,5,1,Shake,2.333561
4,5,1,Ctrl,1.023597
4,5,1,None,1.913605
4,5,3,Shake,1.391241
4,5,3,Ctrl,1.010011
4,5,3,None,1.677998
5,0,0,Shake,1.378141
5,0,0,Ctrl,1.406806
5,0,0,None,1.607555
5,0,2,Shake,4.844377
5,0,2,Ctrl,1.322784
5,0,2,None,1.115350
5,0,1,Shake,1.915016
5,0,1,Ctrl,1.543324
5,0,1,None,1.470702
5,0,3,Shake,2.036809
5,0,3,Ctrl,1.121653
5,0,3,None,1.688883
5,1,0,Shake,3.459733
5,1,0,Ctrl,1.475962
5,1,0,None,2.001422
5,1,2,Shake,2.403697
5,1,2,Ctrl,1.233074
5,1,2,None,1.309706
5,1,1,Shake,3.242587
5,1,1,Ctrl,1.417457
5,1,1,None,2.027648
5,1,3,Shake,1.183115
5,1,3,Ctrl,1.411954
5,1,3,None,1.513960
5,2,0,Shake,2.202308
5,2,0,Ctrl,2.269196
5,2,0,None,1.854331
5,2,2,Shake,2.327339
5,2,2,Ctrl,1.982471
5,2,2,None,2.112225
5,2,1,Shake,1.024510
5,2,1,Ctrl,1.009450
5,2,1,None,1.426954
5,2,3,Shake,2.477094
5,2,3,Ctrl,1.285362
5,2,3,None,1.623721
5,3,0,Shake,1.437209
5,3,0,Ctrl,2.006979
5,3,0,None,1.292165
5,3,2,Shake,1.279930
5,3,2,Ctrl,1.257176
5,3,2,None,1.190695
5,3,1,Shake,1.769451
5,3,1,Ctrl,1.318966
5,3,1,None,1.415951
5,3,3,Shake,7.527912
5,3,3,Ctrl,1.779617
5,3,3,None,1.403959
5,4,0,Shake,1.059230
5,4,0,Ctrl,1.091727
5,4,0,None,1.647228
5,4,2,Shake,1.724293
5,4,2,Ctrl,1.216781
5,4,2,None,1.638593
5,4,1,Shake,3.486057
5,4,1,Ctrl,1.285869
5,4,1,None,1.144002
5,4,3,Shake,1.839072
5,4,3,Ctrl,1.786469
5,4,3,None,2.375351
5,5,0,Shake,1.708509
5,5,0,Ctrl,1.040778
5,5,0,None,1.625862
5,5,2,Shake,2.628636
5,5,2,Ctrl,2.090097
5,5,2,None,2.468379
5,5,1,Shake,1.315781
5,5,1,Ctrl,1.417608
5,5,1,None,2.816179
5,5,3,Shake,3.610120
5,5,3,Ctrl,1.815777
5,5,3,None,1.414079
6,0,0,Shake,1.474624
6,0,0,Ctrl,1.041935
6,0,0,None,1.323515
6,0,2,Shake,1.800448
6,0,2,Ctrl,1.626789
6,0,2,None,1.044794
6,0,1,Shake,1.138024
6,0,1,Ctrl,1.248396
6,0,1,None,1.531144
6,0,3,Shake,1.538052
6,0,3,Ctrl,1.501629
6,0,3,None,1.392966
6,1,0,Shake,2.269902
6,1,0,Ctrl,1.861519
6,1,0,None,1.967512
6,1,2,Shake,1.408845
6,1,2,Ctrl,1.715818
6,1,2,None,1.557366
6,1,1,Shake,1.153322
6,1,1,Ctrl,1.310810
6,1,1,None,2.461250
6,1,3,Shake,1.176573
6,1,3,Ctrl,1.110776
6,1,3,None,1.911701
6,2,0,Shake,2.150361
6,2,0,Ctrl,2.332382
6,2,0,None,1.610781
6,2,2,Shake,1.645358
6,2,2,Ctrl,2.212251
6,2,2,None,1.763964
6,2,1,Shake,1.073174
6,2,1,Ctrl,1.045459
6,2,1,None,1.255036
6,2,3,Shake,1.884364
6,2,3,Ctrl,1.828147
6,2,3,None,1.273798
6,3,0,Shake,1.131045
6,3,0,Ctrl,1.171868
6,3,0,None,1.274853
6,3,2,Shake,1.077038
6,3,2,Ctrl,1.334309
6,3,2,None,1.263874
6,3,1,Shake,1.690523
6,3,1,Ctrl,1.079078
6,3,1,None,1.424757
6,3,3,Shake,1.270512
6,3,3,Ctrl,1.148711
6,3,3,None,1.476482
6,4,0,Shake,1.281832
6,4,0,Ctrl,1.126706
6,4,0,None,1.335701
6,4,2,Shake,1.760891
6,4,2,Ctrl,1.980100
6,4,2,None,2.591690
6,4,1,Shake,2.394751
6,4,1,Ctrl,1.205666
6,4,1,None,1.135484
6,4,3,Shake,3.103973
6,4,3,Ctrl,1.731558
6,4,3,None,1.597634
6,5,0,Shake,1.422488
6,5,0,Ctrl,1.475716
6,5,0,None,1.536185
6,5,2,Shake,1.834253
6,5,2,Ctrl,2.080352
6,5,2,None,1.482021
6,5,1,Shake,2.406715
6,5,1,Ctrl,1.759418
6,5,1,None,2.064962
6,5,3,Shake,2.614781
6,5,3,Ctrl,1.196020
6,5,3,None,1.926443
7,0,0,Shake,2.720428
7,0,0,Ctrl,1.378038
7,0,0,None,1.455000
7,0,2,Shake,2.765884
7,0,2,Ctrl,1.083655
7,0,2,None,2.172699
7,0,1,Shake,2.178640
7,0,1,Ctrl,1.263790
7,0,1,None,1.985949
7,0,3,Shake,3.540493
7,0,3,Ctrl,1.387914
7,0,3,None,1.598340
7,1,0,Shake,2.226042
7,1,0,Ctrl,1.206263
7,1,0,None,2.298996
7,1,2,Shake,2.006028
7,1,2,Ctrl,1.319797
7,1,2,None,1.899377
7,1,1,Shake,4.641232
7,1,1,Ctrl,1.802846
7,1,1,None,3.665418
7,1,3,Shake,2.199015
7,1,3,Ctrl,1.357133
7,1,3,None,2.746524
7,2,0,Shake,2.659405
7,2,0,Ctrl,2.431699
7,2,0,None,2.315676
7,2,2,Shake,3.345687
7,2,2,Ctrl,1.089579
7,2,2,None,2.403318
7,2,1,Shake,2.743409
7,2,1,Ctrl,1.038019
7,2,1,None,2.847298
7,2,3,Shake,4.116214
7,2,3,Ctrl,1.207645
7,2,3,None,2.153822
7,3,0,Shake,2.074847
7,3,0,Ctrl,1.054452
7,3,0,None,2.502817
7,3,2,Shake,1.673699
7,3,2,Ctrl,1.272739
7,3,2,None,1.707128
7,3,1,Shake,2.489084
7,3,1,Ctrl,1.044164
7,3,1,None,2.536968
7,3,3,Shake,2.702740
7,3,3,Ctrl,1.324322
7,3,3,None,3.082812
7,4,0,Shake,1.771419
7,4,0,Ctrl,1.287631
7,4,0,None,1.342934
7,4,2,Shake,2.367570
7,4,2,Ctrl,1.106028
7,4,2,None,2.829703
7,4,1,Shake,3.720832
7,4,1,Ctrl,1.282528
7,4,1,None,1.529566
7,4,3,Shake,2.956599
7,4,3,Ctrl,2.109516
7,4,3,None,2.924474
7,5,0,Shake,4.362139
7,5,0,Ctrl,2.449128
7,5,0,None,2.045628
7,5,2,Shake,3.092439
7,5,2,Ctrl,1.080689
7,5,2,None,2.995265
7,5,1,Shake,2.429085
7,5,1,Ctrl,1.036512
7,5,1,None,2.889696
7,5,3,Shake,8.915076
7,5,3,Ctrl,1.998289
7,5,3,None,3.325049
8,0,0,Shake,2.180614
8,0,0,Ctrl,1.727993
8,0,0,None,1.386277
8,0,2,Shake,4.932435
8,0,2,Ctrl,1.419343
8,0,2,None,1.425234
8,0,1,Shake,2.022552
8,0,1,Ctrl,2.023660
8,0,1,None,1.855676
8,0,3,Shake,1.936105
8,0,3,Ctrl,1.191043
8,0,3,None,1.380068
8,1,0,Shake,1.811837
8,1,0,Ctrl,3.303119
8,1,0,None,2.354742
8,1,2,Shake,1.107209
8,1,2,Ctrl,1.614354
8,1,2,None,2.060116
8,1,1,Shake,2.468507
8,1,1,Ctrl,1.987101
8,1,1,None,1.865946
8,1,3,Shake,4.570567
8,1,3,Ctrl,4.967525
8,1,3,None,2.720631
8,2,0,Shake,2.964296
8,2,0,Ctrl,2.247093
8,2,0,None,2.843789
8,2,2,Shake,1.526783
8,2,2,Ctrl,2.810813
8,2,2,None,1.604884
8,2,1,Shake,2.316833
8,2,1,Ctrl,1.691313
8,2,1,None,2.606066
8,2,3,Shake,2.254920
8,2,3,Ctrl,2.643415
8,2,3,None,3.974735
8,3,0,Shake,2.574790
8,3,0,Ctrl,2.280582
8,3,0,None,1.490676
8,3,2,Shake,2.572919
8,3,2,Ctrl,1.448025
8,3,2,None,1.335098
8,3,1,Shake,3.429538
8,3,1,Ctrl,1.127153
8,3,1,None,1.620287
8,3,3,Shake,2.163406
8,3,3,Ctrl,2.281642
8,3,3,None,2.012940
8,4,0,Shake,2.728831
8,4,0,Ctrl,1.390594
8,4,0,None,1.360839
8,4,2,Shake,2.437195
8,4,2,Ctrl,1.472184
8,4,2,None,2.610294
8,4,1,Shake,1.864838
8,4,1,Ctrl,2.002215
8,4,1,None,1.575001
8,4,3,Shake,2.684884
8,4,3,Ctrl,1.752545
8,4,3,None,2.020055
8,5,0,Shake,1.483817
8,5,0,Ctrl,1.645362
8,5,0,None,2.327447
8,5,2,Shake,3.766476
8,5,2,Ctrl,1.583886
8,5,2,None,2.845201
8,5,1,Shake,2.083393
8,5,1,Ctrl,2.565236
8,5,1,None,1.828173
8,5,3,Shake,2.604534
8,5,3,Ctrl,4.224788
8,5,3,None,2.936468
9,0,0,Shake,1.833471
9,0,0,Ctrl,1.622883
9,0,0,None,2.095068
9,0,2,Shake,2.278419
9,0,2,Ctrl,1.033941
9,0,2,None,1.538916
9,0,1,Shake,1.489097
9,0,1,Ctrl,1.034993
9,0,1,None,1.554091
9,0,3,Shake,1.995392
9,0,3,Ctrl,1.023657
9,0,3,None,1.784196
9,1,0,Shake,3.037191
9,1,0,Ctrl,1.043595
9,1,0,None,2.676684
9,1,2,Shake,3.643078
9,1,2,Ctrl,1.013078
9,1,2,None,1.954819
9,1,1,Shake,4.967026
9,1,1,Ctrl,1.067836
9,1,1,None,3.539324
9,1,3,Shake,1.801869
9,1,3,Ctrl,1.436815
9,1,3,None,1.863703
9,2,0,Shake,4.337402
9,2,0,Ctrl,1.179917
9,2,0,None,2.267638
9,2,2,Shake,3.657059
9,2,2,Ctrl,1.569623
9,2,2,None,2.735424
9,2,1,Shake,1.512520
9,2,1,Ctrl,1.249972
9,2,1,None,1.413317
9,2,3,Shake,1.443234
9,2,3,Ctrl,1.933590
9,2,3,None,2.130595
9,3,0,Shake,2.194968
9,3,0,Ctrl,1.065492
9,3,0,None,2.692977
9,3,2,Shake,1.560099
9,3,2,Ctrl,1.040315
9,3,2,None,2.158961
9,3,1,Shake,1.790331
9,3,1,Ctrl,1.412207
9,3,1,None,2.503585
9,3,3,Shake,2.544389
9,3,3,Ctrl,1.101024
9,3,3,None,2.186424
9,4,0,Shake,1.649783
9,4,0,Ctrl,1.202979
9,4,0,None,1.479141
9,4,2,Shake,2.224485
9,4,2,Ctrl,1.572862
9,4,2,None,2.337478
9,4,1,Shake,3.085027
9,4,1,Ctrl,1.467701
9,4,1,None,1.620975
9,4,3,Shake,2.395323
9,4,3,Ctrl,1.125205
9,4,3,None,2.245792
9,5,0,Shake,2.836666
9,5,0,Ctrl,1.573265
9,5,0,None,1.812039
9,5,2,Shake,1.817588
9,5,2,Ctrl,1.035626
9,5,2,None,2.585153
9,5,1,Shake,1.868171
9,5,1,Ctrl,1.039610
9,5,1,None,2.256428
9,5,3,Shake,4.109493
9,5,3,Ctrl,1.083959
9,5,3,None,1.687813
10,0,0,Shake,2.123779
10,0,0,Ctrl,1.847988
10,0,0,None,2.055612
10,0,2,Shake,3.499108
10,0,2,Ctrl,1.448003
10,0,2,None,1.463894
10,0,1,Shake,3.849555
10,0,1,Ctrl,1.038673
10,0,1,None,2.030317
10,0,3,Shake,4.639303
10,0,3,Ctrl,1.360883
10,0,3,None,1.538384
10,1,0,Shake,5.517409
10,1,0,Ctrl,1.025183
10,1,0,None,1.800850
10,1,2,Shake,3.474815
10,1,2,Ctrl,1.484761
10,1,2,None,2.145919
10,1,1,Shake,6.258136
10,1,1,Ctrl,1.542777
10,1,1,None,2.368802
10,1,3,Shake,2.760874
10,1,3,Ctrl,1.460618
10,1,3,None,2.570913
10,2,0,Shake,5.074612
10,2,0,Ctrl,1.443899
10,2,0,None,2.740455
10,2,2,Shake,4.032379
10,2,2,Ctrl,1.710185
10,2,2,None,1.857542
10,2,1,Shake,3.724217
10,2,1,Ctrl,1.086179
10,2,1,None,1.443921
10,2,3,Shake,5.769505
10,2,3,Ctrl,1.733835
10,2,3,None,2.876317
10,3,0,Shake,4.773174
10,3,0,Ctrl,1.045599
10,3,0,None,1.602317
10,3,2,Shake,2.751577
10,3,2,Ctrl,1.105478
10,3,2,None,1.997644
10,3,1,Shake,4.163107
10,3,1,Ctrl,1.279228
10,3,1,None,1.501440
10,3,3,Shake,5.125907
10,3,3,Ctrl,1.151186
10,3,3,None,2.317515
10,4,0,Shake,7.204092
10,4,0,Ctrl,1.282394
10,4,0,None,1.413668
10,4,2,Shake,3.923753
10,4,2,Ctrl,1.057849
10,4,2,None,2.162835
10,4,1,Shake,3.583050
10,4,1,Ctrl,1.078368
10,4,1,None,1.433197
10,4,3,Shake,6.860653
10,4,3,Ctrl,2.522128
10,4,3,None,2.723079
10,5,0,Shake,3.414061
10,5,0,Ctrl,1.261653
10,5,0,None,1.890089
10,5,2,Shake,4.426893
10,5,2,Ctrl,1.289793
10,5,2,None,2.473094
10,5,1,Shake,4.292259
10,5,1,Ctrl,1.343823
10,5,1,None,1.909857
10,5,3,Shake,3.646772
10,5,3,Ctrl,1.405721
10,5,3,None,4.164075
11,0,0,Shake,3.224676
11,0,0,Ctrl,1.376456
11,0,0,None,1.567581
11,0,2,Shake,1.951765
11,0,2,Ctrl,1.470557
11,0,2,None,1.083501
11,0,1,Shake,3.207756
11,0,1,Ctrl,1.402442
11,0,1,None,1.616900
11,0,3,Shake,6.384690
11,0,3,Ctrl,1.579831
11,0,3,None,2.246890
11,1,0,Shake,5.055892
11,1,0,Ctrl,1.666630
11,1,0,None,2.591378
11,1,2,Shake,6.346407
11,1,2,Ctrl,2.401623
11,1,2,None,1.254920
11,1,1,Shake,9.762833
11,1,1,Ctrl,1.872210
11,1,1,None,1.885891
11,1,3,Shake,3.727657
11,1,3,Ctrl,1.418006
11,1,3,None,2.663408
11,2,0,Shake,5.961268
11,2,0,Ctrl,3.433912
11,2,0,None,1.836349
11,2,2,Shake,5.963062
11,2,2,Ctrl,1.885939
11,2,2,None,2.193889
11,2,1,Shake,5.237014
11,2,1,Ctrl,1.727247
11,2,1,None,1.877667
11,2,3,Shake,5.575595
11,2,3,Ctrl,2.197472
11,2,3,None,1.790725
11,3,0,Shake,4.302090
11,3,0,Ctrl,2.449367
11,3,0,None,2.361207
11,3,2,Shake,2.645446
11,3,2,Ctrl,1.271742
11,3,2,None,1.422517
11,3,1,Shake,3.252254
11,3,1,Ctrl,2.170654
11,3,1,None,2.226848
11,3,3,Shake,3.706015
11,3,3,Ctrl,1.884127
11,3,3,None,1.471823
11,4,0,Shake,3.320994
11,4,0,Ctrl,2.018166
11,4,0,None,1.839482
11,4,2,Shake,4.353462
11,4,2,Ctrl,3.607708
11,4,2,None,1.440464
11,4,1,Shake,3.194684
11,4,1,Ctrl,1.308470
11,4,1,None,1.669062
11,4,3,Shake,4.237991
11,4,3,Ctrl,3.023099
11,4,3,None,1.925162
11,5,0,Shake,1.585967
11,5,0,Ctrl,2.621846
11,5,0,None,1.707670
11,5,2,Shake,4.542774
11,5,2,Ctrl,1.328244
11,5,2,None,2.441170
11,5,1,Shake,8.363821
11,5,1,Ctrl,2.917617
11,5,1,None,1.829035
11,5,3,Shake,2.099508
11,5,3,Ctrl,1.595952
11,5,3,None,1.919032
