0,0,0,Shake,2071.000000
0,0,0,Ctrl,1573.000000
0,0,0,None,2048.000000
0,0,2,Shake,3360.000000
0,0,2,Ctrl,2367.000000
0,0,2,None,2137.000000
0,0,1,Shake,3305.000000
0,0,1,Ctrl,1778.000000
0,0,1,None,2223.000000
0,0,3,Shake,3866.000000
0,0,3,Ctrl,2054.000000
0,0,3,None,2474.000000
0,1,0,Shake,3172.000000
0,1,0,Ctrl,2529.000000
0,1,0,None,2246.000000
0,1,2,Shake,2768.000000
0,1,2,Ctrl,2136.000000
0,1,2,None,2196.000000
0,1,1,Shake,3174.000000
0,1,1,Ctrl,1879.000000
0,1,1,None,2539.000000
0,1,3,Shake,3032.000000
0,1,3,Ctrl,2134.000000
0,1,3,None,1934.000000
0,2,0,Shake,2310.000000
0,2,0,Ctrl,2038.000000
0,2,0,None,2073.000000
0,2,2,Shake,2707.000000
0,2,2,Ctrl,2066.000000
0,2,2,None,2028.000000
0,2,1,Shake,2818.000000
0,2,1,Ctrl,2229.000000
0,2,1,None,2850.000000
0,2,3,Shake,3555.000000
0,2,3,Ctrl,2153.000000
0,2,3,None,2071.000000
0,3,0,Shake,2917.000000
0,3,0,Ctrl,1945.000000
0,3,0,None,2519.000000
0,3,2,Shake,2328.000000
0,3,2,Ctrl,2188.000000
0,3,2,None,3138.000000
0,3,1,Shake,2690.000000
0,3,1,Ctrl,2498.000000
0,3,1,None,2161.000000
0,3,3,Shake,3254.000000
0,3,3,Ctrl,2016.000000
0,3,3,None,2308.000000
0,4,0,Shake,2713.000000
0,4,0,Ctrl,2466.000000
0,4,0,None,2232.000000
0,4,2,Shake,3125.000000
0,4,2,Ctrl,1487.000000
0,4,2,None,2175.000000
0,4,1,Shake,3520.000000
0,4,1,Ctrl,1900.000000
0,4,1,None,2397.000000
0,4,3,Shake,2555.000000
0,4,3,Ctrl,1860.000000
0,4,3,None,2583.000000
0,5,0,Shake,2712.000000
0,5,0,Ctrl,2237.000000
0,5,0,None,2093.000000
0,5,2,Shake,2134.000000
0,5,2,Ctrl,2586.000000
0,5,2,None,2286.000000
0,5,1,Shake,2729.000000
0,5,1,Ctrl,2169.000000
0,5,1,None,2226.000000
0,5,3,Shake,2613.000000
0,5,3,Ctrl,1745.000000
0,5,3,None,1670.000000
1,0,0,Shake,1671.000000
1,0,0,Ctrl,2695.000000
1,0,0,None,2104.000000
1,0,2,Shake,1464.000000
1,0,2,Ctrl,1336.000000
1,0,2,None,1390.000000
1,0,1,Shake,1584.000000
1,0,1,Ctrl,2247.000000
1,0,1,None,1808.000000
1,0,3,Shake,1783.000000
1,0,3,Ctrl,1289.000000
1,0,3,None,1264.000000
1,1,0,Shake,1680.000000
1,1,0,Ctrl,2072.000000
1,1,0,None,1735.000000
1,1,2,Shake,1888.000000
1,1,2,Ctrl,2000.000000
1,1,2,None,1720.000000
1,1,1,Shake,1824.000000
1,1,1,Ctrl,2032.000000
1,1,1,None,1855.000000
1,1,3,Shake,2192.000000
1,1,3,Ctrl,6543.000000
1,1,3,None,1568.000000
1,2,0,Shake,1640.000000
1,2,0,Ctrl,1775.000000
1,2,0,None,1607.000000
1,2,2,Shake,1583.000000
1,2,2,Ctrl,1759.000000
1,2,2,None,1334.000000
1,2,1,Shake,1591.000000
1,2,1,Ctrl,2048.000000
1,2,1,None,2144.000000
1,2,3,Shake,1512.000000
1,2,3,Ctrl,1759.000000
1,2,3,None,1544.000000
1,3,0,Shake,2199.000000
1,3,0,Ctrl,1455.000000
1,3,0,None,1223.000000
1,3,2,Shake,1647.000000
1,3,2,Ctrl,1432.000000
1,3,2,None,1527.000000
1,3,1,Shake,2008.000000
1,3,1,Ctrl,2039.000000
1,3,1,None,1624.000000
1,3,3,Shake,1744.000000
1,3,3,Ctrl,1248.000000
1,3,3,None,1423.000000
1,4,0,Shake,1880.000000
1,4,0,Ctrl,1528.000000
1,4,0,None,1368.000000
1,4,2,Shake,1655.000000
1,4,2,Ctrl,1935.000000
1,4,2,None,1527.000000
1,4,1,Shake,2023.000000
1,4,1,Ctrl,1728.000000
1,4,1,None,1384.000000
1,4,3,Shake,2167.000000
1,4,3,Ctrl,1639.000000
1,4,3,None,2313.000000
1,5,0,Shake,2032.000000
1,5,0,Ctrl,2464.000000
1,5,0,None,2424.000000
1,5,2,Shake,1712.000000
1,5,2,Ctrl,1751.000000
1,5,2,None,1736.000000
1,5,1,Shake,2009.000000
1,5,1,Ctrl,2047.000000
1,5,1,None,1983.000000
1,5,3,Shake,1416.000000
1,5,3,Ctrl,2471.000000
1,5,3,None,1536.000000
2,0,0,Shake,2283.000000
2,0,0,Ctrl,2393.000000
2,0,0,None,2406.000000
2,0,2,Shake,2189.000000
2,0,2,Ctrl,2098.000000
2,0,2,None,2320.000000
2,0,1,Shake,1776.000000
2,0,1,Ctrl,3300.000000
2,0,1,None,2291.000000
2,0,3,Shake,1954.000000
2,0,3,Ctrl,2279.000000
2,0,3,None,2704.000000
2,1,0,Shake,2042.000000
2,1,0,Ctrl,2718.000000
2,1,0,None,2591.000000
2,1,2,Shake,2650.000000
2,1,2,Ctrl,2519.000000
2,1,2,None,4399.000000
2,1,1,Shake,2689.000000
2,1,1,Ctrl,2382.000000
2,1,1,None,2794.000000
2,1,3,Shake,2198.000000
2,1,3,Ctrl,2504.000000
2,1,3,None,2355.000000
2,2,0,Shake,1931.000000
2,2,0,Ctrl,2030.000000
2,2,0,None,2121.000000
2,2,2,Shake,2020.000000
2,2,2,Ctrl,2548.000000
2,2,2,None,2542.000000
2,2,1,Shake,1867.000000
2,2,1,Ctrl,2285.000000
2,2,1,None,2705.000000
2,2,3,Shake,2200.000000
2,2,3,Ctrl,2390.000000
2,2,3,None,3489.000000
2,3,0,Shake,2211.000000
2,3,0,Ctrl,2080.000000
2,3,0,None,3004.000000
2,3,2,Shake,1955.000000
2,3,2,Ctrl,2467.000000
2,3,2,None,3272.000000
2,3,1,Shake,2099.000000
2,3,1,Ctrl,2677.000000
2,3,1,None,2416.000000
2,3,3,Shake,2006.000000
2,3,3,Ctrl,2632.000000
2,3,3,None,3573.000000
2,4,0,Shake,2186.000000
2,4,0,Ctrl,2134.000000
2,4,0,None,4122.000000
2,4,2,Shake,2417.000000
2,4,2,Ctrl,2418.000000
2,4,2,None,3221.000000
2,4,1,Shake,3315.000000
2,4,1,Ctrl,2428.000000
2,4,1,None,2518.000000
2,4,3,Shake,2265.000000
2,4,3,Ctrl,2433.000000
2,4,3,None,2423.000000
2,5,0,Shake,2569.000000
2,5,0,Ctrl,2411.000000
2,5,0,None,2715.000000
2,5,2,Shake,2137.000000
2,5,2,Ctrl,2175.000000
2,5,2,None,2509.000000
2,5,1,Shake,2277.000000
2,5,1,Ctrl,2292.000000
2,5,1,None,3223.000000
2,5,3,Shake,2324.000000
2,5,3,Ctrl,2570.000000
2,5,3,None,2623.000000
3,0,0,Shake,2101.000000
3,0,0,Ctrl,2344.000000
3,0,0,None,1548.000000
3,0,2,Shake,2599.000000
3,0,2,Ctrl,1897.000000
3,0,2,None,1751.000000
3,0,1,Shake,2309.000000
3,0,1,Ctrl,1840.000000
3,0,1,None,1744.000000
3,0,3,Shake,2223.000000
3,0,3,Ctrl,1851.000000
3,0,3,None,1992.000000
3,1,0,Shake,2222.000000
3,1,0,Ctrl,2329.000000
3,1,0,None,2157.000000
3,1,2,Shake,3216.000000
3,1,2,Ctrl,2258.000000
3,1,2,None,2077.000000
3,1,1,Shake,4515.000000
3,1,1,Ctrl,1888.000000
3,1,1,None,2053.000000
3,1,3,Shake,2168.000000
3,1,3,Ctrl,1708.000000
3,1,3,None,1783.000000
3,2,0,Shake,2399.000000
3,2,0,Ctrl,2004.000000
3,2,0,None,1866.000000
3,2,2,Shake,2424.000000
3,2,2,Ctrl,1876.000000
3,2,2,None,1723.000000
3,2,1,Shake,2719.000000
3,2,1,Ctrl,2205.000000
3,2,1,None,2009.000000
3,2,3,Shake,3787.000000
3,2,3,Ctrl,2151.000000
3,2,3,None,1782.000000
3,3,0,Shake,2432.000000
3,3,0,Ctrl,1771.000000
3,3,0,None,1816.000000
3,3,2,Shake,2122.000000
3,3,2,Ctrl,1747.000000
3,3,2,None,1944.000000
3,3,1,Shake,2391.000000
3,3,1,Ctrl,2252.000000
3,3,1,None,1666.000000
3,3,3,Shake,3322.000000
3,3,3,Ctrl,2045.000000
3,3,3,None,1635.000000
3,4,0,Shake,2440.000000
3,4,0,Ctrl,2442.000000
3,4,0,None,1875.000000
3,4,2,Shake,1976.000000
3,4,2,Ctrl,2275.000000
3,4,2,None,1703.000000
3,4,1,Shake,4375.000000
3,4,1,Ctrl,2181.000000
3,4,1,None,1600.000000
3,4,3,Shake,2581.000000
3,4,3,Ctrl,1615.000000
3,4,3,None,1848.000000
3,5,0,Shake,2526.000000
3,5,0,Ctrl,2447.000000
3,5,0,None,1986.000000
3,5,2,Shake,2136.000000
3,5,2,Ctrl,2149.000000
3,5,2,None,2225.000000
3,5,1,Shake,2169.000000
3,5,1,Ctrl,1805.000000
3,5,1,None,2268.000000
3,5,3,Shake,2564.000000
3,5,3,Ctrl,2120.000000
3,5,3,None,1802.000000
4,0,0,Shake,2064.000000
4,0,0,Ctrl,2383.000000
4,0,0,None,2478.000000
4,0,2,Shake,2333.000000
4,0,2,Ctrl,2589.000000
4,0,2,None,2139.000000
4,0,1,Shake,2407.000000
4,0,1,Ctrl,2609.000000
4,0,1,None,1972.000000
4,0,3,Shake,2526.000000
4,0,3,Ctrl,2894.000000
4,0,3,None,2506.000000
4,1,0,Shake,2210.000000
4,1,0,Ctrl,2068.000000
4,1,0,None,2208.000000
4,1,2,Shake,2237.000000
4,1,2,Ctrl,2406.000000
4,1,2,None,2272.000000
4,1,1,Shake,2197.000000
4,1,1,Ctrl,2351.000000
4,1,1,None,2446.000000
4,1,3,Shake,2278.000000
4,1,3,Ctrl,2448.000000
4,1,3,None,2250.000000
4,2,0,Shake,2085.000000
4,2,0,Ctrl,1945.000000
4,2,0,None,2060.000000
4,2,2,Shake,2121.000000
4,2,2,Ctrl,2742.000000
4,2,2,None,1918.000000
4,2,1,Shake,2589.000000
4,2,1,Ctrl,2258.000000
4,2,1,None,2510.000000
4,2,3,Shake,2473.000000
4,2,3,Ctrl,2392.000000
4,2,3,None,1994.000000
4,3,0,Shake,2052.000000
4,3,0,Ctrl,2462.000000
4,3,0,None,1681.000000
4,3,2,Shake,2360.000000
4,3,2,Ctrl,2549.000000
4,3,2,None,1942.000000
4,3,1,Shake,2609.000000
4,3,1,Ctrl,3125.000000
4,3,1,None,2523.000000
4,3,3,Shake,2121.000000
4,3,3,Ctrl,2326.000000
4,3,3,None,1673.000000
4,4,0,Shake,1825.000000
4,4,0,Ctrl,2150.000000
4,4,0,None,2212.000000
4,4,2,Shake,2144.000000
4,4,2,Ctrl,3045.000000
4,4,2,None,2043.000000
4,4,1,Shake,2946.000000
4,4,1,Ctrl,3211.000000
4,4,1,None,2437.000000
4,4,3,Shake,2640.000000
4,4,3,Ctrl,2977.000000
4,4,3,None,2277.000000
4,5,0,Shake,2309.000000
4,5,0,Ctrl,2327.000000
4,5,0,None,2741.000000
4,5,2,Shake,2245.000000
4,5,2,Ctrl,2382.000000
4,5,2,None,1788.000000
4,5,1,Shake,3193.000000
4,5,1,Ctrl,3699.000000
4,5,1,None,2818.000000
4,5,3,Shake,2081.000000
4,5,3,Ctrl,3662.000000
4,5,3,None,1930.000000
5,0,0,Shake,1996.000000
5,0,0,Ctrl,2038.000000
5,0,0,None,1686.000000
5,0,2,Shake,1828.000000
5,0,2,Ctrl,2994.000000
5,0,2,None,1639.000000
5,0,1,Shake,1827.000000
5,0,1,Ctrl,2165.000000
5,0,1,None,1752.000000
5,0,3,Shake,2507.000000
5,0,3,Ctrl,1932.000000
5,0,3,None,1770.000000
5,1,0,Shake,1867.000000
5,1,0,Ctrl,3174.000000
5,1,0,None,1737.000000
5,1,2,Shake,1785.000000
5,1,2,Ctrl,2807.000000
5,1,2,None,1963.000000
5,1,1,Shake,1615.000000
5,1,1,Ctrl,2853.000000
5,1,1,None,1684.000000
5,1,3,Shake,2403.000000
5,1,3,Ctrl,3009.000000
5,1,3,None,2124.000000
5,2,0,Shake,1915.000000
5,2,0,Ctrl,2152.000000
5,2,0,None,1836.000000
5,2,2,Shake,2129.000000
5,2,2,Ctrl,1790.000000
5,2,2,None,1583.000000
5,2,1,Shake,4106.000000
5,2,1,Ctrl,2513.000000
5,2,1,None,2687.000000
5,2,3,Shake,2358.000000
5,2,3,Ctrl,3028.000000
5,2,3,None,1671.000000
5,3,0,Shake,1838.000000
5,3,0,Ctrl,2610.000000
5,3,0,None,2294.000000
5,3,2,Shake,1622.000000
5,3,2,Ctrl,1913.000000
5,3,2,None,1721.000000
5,3,1,Shake,1495.000000
5,3,1,Ctrl,2124.000000
5,3,1,None,1704.000000
5,3,3,Shake,2182.000000
5,3,3,Ctrl,2658.000000
5,3,3,None,1601.000000
5,4,0,Shake,1938.000000
5,4,0,Ctrl,2615.000000
5,4,0,None,1566.000000
5,4,2,Shake,1316.000000
5,4,2,Ctrl,2312.000000
5,4,2,None,1426.000000
5,4,1,Shake,5190.000000
5,4,1,Ctrl,2610.000000
5,4,1,None,1851.000000
5,4,3,Shake,1572.000000
5,4,3,Ctrl,2388.000000
5,4,3,None,1677.000000
5,5,0,Shake,1546.000000
5,5,0,Ctrl,2379.000000
5,5,0,None,1816.000000
5,5,2,Shake,2056.000000
5,5,2,Ctrl,2918.000000
5,5,2,None,1879.000000
5,5,1,Shake,1743.000000
5,5,1,Ctrl,2263.000000
5,5,1,None,2689.000000
5,5,3,Shake,2637.000000
5,5,3,Ctrl,1820.000000
5,5,3,None,1798.000000
6,0,0,Shake,1292.000000
6,0,0,Ctrl,1214.000000
6,0,0,None,1641.000000
6,0,2,Shake,1776.000000
6,0,2,Ctrl,1781.000000
6,0,2,None,1891.000000
6,0,1,Shake,1523.000000
6,0,1,Ctrl,1904.000000
6,0,1,None,2352.000000
6,0,3,Shake,1345.000000
6,0,3,Ctrl,1267.000000
6,0,3,None,1271.000000
6,1,0,Shake,1506.000000
6,1,0,Ctrl,1930.000000
6,1,0,None,2082.000000
6,1,2,Shake,1230.000000
6,1,2,Ctrl,4918.000000
6,1,2,None,2140.000000
6,1,1,Shake,2052.000000
6,1,1,Ctrl,2403.000000
6,1,1,None,1634.000000
6,1,3,Shake,2260.000000
6,1,3,Ctrl,4424.000000
6,1,3,None,2306.000000
6,2,0,Shake,1659.000000
6,2,0,Ctrl,1773.000000
6,2,0,None,1568.000000
6,2,2,Shake,1564.000000
6,2,2,Ctrl,1531.000000
6,2,2,None,1490.000000
6,2,1,Shake,2052.000000
6,2,1,Ctrl,1809.000000
6,2,1,None,2660.000000
6,2,3,Shake,2205.000000
6,2,3,Ctrl,2154.000000
6,2,3,None,3163.000000
6,3,0,Shake,1681.000000
6,3,0,Ctrl,1562.000000
6,3,0,None,1890.000000
6,3,2,Shake,1367.000000
6,3,2,Ctrl,1299.000000
6,3,2,None,1918.000000
6,3,1,Shake,1824.000000
6,3,1,Ctrl,1452.000000
6,3,1,None,1666.000000
6,3,3,Shake,1459.000000
6,3,3,Ctrl,1748.000000
6,3,3,None,2175.000000
6,4,0,Shake,1489.000000
6,4,0,Ctrl,1742.000000
6,4,0,None,2431.000000
6,4,2,Shake,1162.000000
6,4,2,Ctrl,1842.000000
6,4,2,None,1595.000000
6,4,1,Shake,2133.000000
6,4,1,Ctrl,1869.000000
6,4,1,None,2144.000000
6,4,3,Shake,1485.000000
6,4,3,Ctrl,1381.000000
6,4,3,None,1529.000000
6,5,0,Shake,2115.000000
6,5,0,Ctrl,1913.000000
6,5,0,None,2090.000000
6,5,2,Shake,1639.000000
6,5,2,Ctrl,2311.000000
6,5,2,None,1812.000000
6,5,1,Shake,1429.000000
6,5,1,Ctrl,1739.000000
6,5,1,None,1965.000000
6,5,3,Shake,1157.000000
6,5,3,Ctrl,1900.000000
6,5,3,None,1787.000000
7,0,0,Shake,2003.000000
7,0,0,Ctrl,1795.000000
7,0,0,None,1975.000000
7,0,2,Shake,2203.000000
7,0,2,Ctrl,2027.000000
7,0,2,None,1447.000000
7,0,1,Shake,2491.000000
7,0,1,Ctrl,1754.000000
7,0,1,None,2136.000000
7,0,3,Shake,2315.000000
7,0,3,Ctrl,2037.000000
7,0,3,None,1981.000000
7,1,0,Shake,3103.000000
7,1,0,Ctrl,2571.000000
7,1,0,None,2381.000000
7,1,2,Shake,3077.000000
7,1,2,Ctrl,2264.000000
7,1,2,None,3193.000000
7,1,1,Shake,3210.000000
7,1,1,Ctrl,2229.000000
7,1,1,None,2226.000000
7,1,3,Shake,1774.000000
7,1,3,Ctrl,2068.000000
7,1,3,None,2927.000000
7,2,0,Shake,1758.000000
7,2,0,Ctrl,1902.000000
7,2,0,None,1901.000000
7,2,2,Shake,2402.000000
7,2,2,Ctrl,1819.000000
7,2,2,None,2133.000000
7,2,1,Shake,2590.000000
7,2,1,Ctrl,2002.000000
7,2,1,None,1610.000000
7,2,3,Shake,3039.000000
7,2,3,Ctrl,1887.000000
7,2,3,None,2737.000000
7,3,0,Shake,2067.000000
7,3,0,Ctrl,1877.000000
7,3,0,None,2361.000000
7,3,2,Shake,1881.000000
7,3,2,Ctrl,1898.000000
7,3,2,None,2045.000000
7,3,1,Shake,1676.000000
7,3,1,Ctrl,2193.000000
7,3,1,None,1872.000000
7,3,3,Shake,1968.000000
7,3,3,Ctrl,1978.000000
7,3,3,None,2446.000000
7,4,0,Shake,7177.000000
7,4,0,Ctrl,1984.000000
7,4,0,None,2685.000000
7,4,2,Shake,2204.000000
7,4,2,Ctrl,1833.000000
7,4,2,None,1601.000000
7,4,1,Shake,2035.000000
7,4,1,Ctrl,2132.000000
7,4,1,None,2384.000000
7,4,3,Shake,2060.000000
7,4,3,Ctrl,2337.000000
7,4,3,None,1990.000000
7,5,0,Shake,1962.000000
7,5,0,Ctrl,1889.000000
7,5,0,None,1963.000000
7,5,2,Shake,1671.000000
7,5,2,Ctrl,2249.000000
7,5,2,None,2335.000000
7,5,1,Shake,2359.000000
7,5,1,Ctrl,1797.000000
7,5,1,None,2895.000000
7,5,3,Shake,2227.000000
7,5,3,Ctrl,1965.000000
7,5,3,None,2353.000000
